,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
612,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
613,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
614,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
615,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
616,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
617,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
618,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
619,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
620,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
621,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
622,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
623,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
624,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
625,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
626,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
627,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
628,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
629,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
630,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
631,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
632,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
633,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
634,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
635,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
636,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
637,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
638,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
639,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
640,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
641,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
642,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
643,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
644,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
645,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
646,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
647,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
648,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
649,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
650,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
651,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
652,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
653,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
654,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
655,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
656,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
657,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
658,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
659,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
660,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
661,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
662,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
663,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
664,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
665,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
666,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
667,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
668,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
669,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
670,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
671,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
672,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
673,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
674,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
675,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
676,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
677,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
678,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
679,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
680,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
681,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
682,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
683,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
684,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
685,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
686,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
687,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
688,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
689,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
690,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
691,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
692,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
693,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
694,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
695,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
696,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
697,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
698,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
699,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
700,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
701,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
702,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
703,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
704,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
705,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
706,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
707,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
708,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
709,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
710,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
711,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
712,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
713,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
714,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
715,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
716,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
717,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
718,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
719,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
720,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
721,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
722,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
723,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
724,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
725,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
726,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
727,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
728,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
729,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
730,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
731,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
732,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
733,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
734,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
735,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
736,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
737,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
738,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
739,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
740,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
741,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
742,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
743,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",sadness
744,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
745,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",fear
746,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
747,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",joy
748,su_emot,su_emot_nusantara_text,98f07ca1-6098-4a3a-94ac-4f878d289ffc,su_emot_nusantara_text_1,train,"Tentukan emosi yang diekspresikan oleh kalimat berikut
Kalimat:",anger
